order_id,order_date,order_time,customer_id,store_location,product,flavor,quantity,price_per_unit,total_price,payment_method,order_type,promotion
3094,11/18/2024,7,3094,Suburb,Donut,Boston Cream,1,2.23,2.23,Mobile,Delivery,Buy 1 Get 1
3095,6/1/2024,15,3095,Downtown,Coffee,,1,3.19,3.19,Credit Card,In-store,Buy 1 Get 1
3096,7/28/2024,3,3096,Uptown,Hot Tea,,3,3.3,9.9,Cash,Delivery,None
3097,10/1/2024,12,3097,Uptown,Coffee,,5,4.43,22.15,Cash,In-store,10% Off
3098,12/13/2024,20,3098,Uptown,Donut,Boston Cream,4,1.3,5.2,Mobile,Delivery,10% Off
3099,3/25/2025,19,3099,Suburb,Donut,Glazed,1,1.58,1.58,Mobile,Delivery,10% Off
3100,6/28/2024,3,3100,Downtown,Hot Tea,,4,2.42,9.68,Mobile,Delivery,None
3101,4/18/2024,22,3101,Downtown,Milk,,1,1.72,1.72,Cash,In-store,10% Off
3102,2/21/2025,9,3102,Suburb,Hot Tea,,1,3.26,3.26,Credit Card,Delivery,Buy 1 Get 1
3103,11/13/2024,6,3103,Suburb,Milk,,1,2.36,2.36,Cash,In-store,10% Off
3104,10/9/2024,8,3104,Suburb,Milk,,5,1.72,8.6,Cash,Delivery,10% Off
3105,5/24/2024,20,3105,Suburb,Coffee,,2,2.12,4.24,Credit Card,Delivery,None
3106,1/1/2025,3,3106,Midtown,Orange Juice,,4,3.73,14.92,Credit Card,Delivery,10% Off
3107,5/22/2024,22,3107,Suburb,Donut,Chocolate,5,1.2,6,Credit Card,Delivery,Buy 1 Get 1
3108,4/2/2025,7,3108,Downtown,Milk,,5,2.41,12.05,Cash,Delivery,None
3109,8/11/2024,7,3109,Midtown,Milk,,5,2.61,13.05,Cash,In-store,None
3110,12/20/2024,18,3110,Suburb,Orange Juice,,5,3.56,17.8,Cash,In-store,None
3111,12/30/2024,22,3111,Uptown,Coffee,,5,4.19,20.95,Cash,In-store,None
3112,7/3/2024,14,3112,Midtown,Milk,,3,1.58,4.74,Mobile,In-store,10% Off
3113,3/7/2025,17,3113,Suburb,Orange Juice,,4,3.74,14.96,Mobile,In-store,Buy 1 Get 1
3114,10/13/2024,17,3114,Suburb,Donut,Chocolate,5,1.56,7.8,Cash,Delivery,Buy 1 Get 1
3115,1/7/2025,8,3115,Uptown,Hot Tea,,4,2.2,8.8,Credit Card,In-store,10% Off
3116,11/5/2024,22,3116,Uptown,Donut,Boston Cream,3,1.07,3.21,Cash,In-store,Buy 1 Get 1
3117,12/15/2024,21,3117,Suburb,Coffee,,3,2.67,8.01,Mobile,In-store,Buy 1 Get 1
3118,5/13/2024,18,3118,Uptown,Donut,Boston Cream,4,2.37,9.48,Mobile,In-store,None
3119,10/5/2024,20,3119,Midtown,Orange Juice,,1,3.41,3.41,Mobile,Delivery,10% Off
3120,5/17/2024,19,3120,Suburb,Milk,,2,2.78,5.56,Credit Card,In-store,10% Off
3121,8/28/2024,3,3121,Suburb,Orange Juice,,1,3.52,3.52,Mobile,In-store,None
3122,7/20/2024,6,3122,Midtown,Hot Tea,,1,3.5,3.5,Mobile,Delivery,10% Off
3123,11/22/2024,4,3123,Midtown,Donut,Boston Cream,1,1.1,1.1,Mobile,Delivery,10% Off
3124,10/25/2024,18,3124,Midtown,Orange Juice,,5,3.48,17.4,Cash,In-store,Buy 1 Get 1
3125,5/15/2024,8,3125,Suburb,Coffee,,3,4.25,12.75,Mobile,Delivery,Buy 1 Get 1
3126,9/17/2024,16,3126,Suburb,Coffee,,1,3.8,3.8,Credit Card,Delivery,10% Off
3127,8/27/2024,3,3127,Downtown,Milk,,3,2.08,6.24,Mobile,In-store,10% Off
3128,9/10/2024,22,3128,Suburb,Coffee,,4,3.72,14.88,Mobile,Delivery,Buy 1 Get 1
3129,7/25/2024,1,3129,Uptown,Orange Juice,,2,3.77,7.54,Credit Card,In-store,10% Off
3130,11/23/2024,0,3130,Uptown,Coffee,,4,3.85,15.4,Mobile,Delivery,Buy 1 Get 1
3131,12/7/2024,17,3131,Midtown,Donut,Chocolate,4,1.53,6.12,Credit Card,Delivery,10% Off
3132,1/3/2025,12,3132,Suburb,Orange Juice,,5,3.38,16.9,Cash,Delivery,None
3133,4/3/2025,5,3133,Downtown,Hot Tea,,2,2.66,5.32,Credit Card,In-store,Buy 1 Get 1
3134,4/1/2025,6,3134,Suburb,Donut,Boston Cream,4,1.79,7.16,Cash,In-store,None
3135,12/8/2024,10,3135,Suburb,Coffee,,4,2.86,11.44,Cash,Delivery,Buy 1 Get 1
3136,9/26/2024,11,3136,Suburb,Coffee,,2,3.95,7.9,Credit Card,In-store,10% Off
3137,11/19/2024,17,3137,Uptown,Donut,Glazed,2,1.68,3.36,Cash,In-store,10% Off
3138,6/18/2024,10,3138,Suburb,Donut,Chocolate,4,1.92,7.68,Credit Card,Delivery,10% Off
3139,2/20/2025,7,3139,Uptown,Milk,,2,1.51,3.02,Mobile,Delivery,None
3140,8/5/2024,17,3140,Uptown,Orange Juice,,4,3.64,14.56,Cash,In-store,Buy 1 Get 1
3141,4/30/2024,15,3141,Midtown,Coffee,,4,2.57,10.28,Credit Card,In-store,None
3142,10/27/2024,13,3142,Midtown,Milk,,5,2.26,11.3,Cash,In-store,None
3143,6/25/2024,9,3143,Suburb,Orange Juice,,1,3.92,3.92,Mobile,Delivery,10% Off
3144,3/9/2025,7,3144,Suburb,Coffee,,4,2.86,11.44,Credit Card,In-store,None
3145,9/13/2024,0,3145,Uptown,Milk,,3,1.53,4.59,Mobile,In-store,None
3146,2/22/2025,13,3146,Downtown,Donut,Strawberry Frosted,1,1.76,1.76,Credit Card,In-store,10% Off
3147,1/30/2025,18,3147,Downtown,Orange Juice,,1,3.66,3.66,Mobile,In-store,Buy 1 Get 1
3148,10/17/2024,14,3148,Downtown,Donut,Glazed,1,1.07,1.07,Credit Card,Delivery,10% Off
3149,8/15/2024,17,3149,Uptown,Donut,Strawberry Frosted,5,1.38,6.9,Cash,In-store,10% Off
3150,5/6/2024,19,3150,Midtown,Milk,,4,2.49,9.96,Mobile,In-store,10% Off
3151,1/19/2025,9,3151,Downtown,Donut,Strawberry Frosted,5,2.08,10.4,Credit Card,In-store,None
3152,12/26/2024,4,3152,Uptown,Milk,,4,1.8,7.2,Credit Card,In-store,10% Off
3153,4/7/2024,12,3153,Downtown,Milk,,5,1.94,9.7,Mobile,Delivery,None
3154,12/2/2024,9,3154,Downtown,Milk,,5,2,10,Cash,In-store,None
3155,5/31/2024,8,3155,Uptown,Hot Tea,,3,2.84,8.52,Cash,In-store,Buy 1 Get 1
3156,12/31/2024,0,3156,Suburb,Donut,Jelly,5,1.97,9.85,Credit Card,Delivery,10% Off
3157,1/21/2025,22,3157,Downtown,Donut,Glazed,2,2.22,4.44,Credit Card,Delivery,Buy 1 Get 1
3158,8/4/2024,14,3158,Downtown,Orange Juice,,3,3.14,9.42,Cash,In-store,None
3159,12/12/2024,3,3159,Uptown,Coffee,,5,3.66,18.3,Credit Card,Delivery,10% Off
3160,10/14/2024,16,3160,Downtown,Hot Tea,,1,2.04,2.04,Credit Card,Delivery,None
3161,3/1/2025,13,3161,Suburb,Donut,Boston Cream,2,1.6,3.2,Credit Card,Delivery,Buy 1 Get 1
3162,3/18/2025,20,3162,Uptown,Milk,,2,2.7,5.4,Cash,In-store,Buy 1 Get 1
3163,5/21/2024,17,3163,Suburb,Donut,Chocolate,2,1.16,2.32,Mobile,Delivery,None
3164,12/8/2024,20,3164,Midtown,Hot Tea,,3,2.26,6.78,Mobile,In-store,Buy 1 Get 1
3165,2/24/2025,12,3165,Suburb,Coffee,,5,3.21,16.05,Cash,Delivery,10% Off
3166,9/30/2024,18,3166,Midtown,Donut,Glazed,5,1.39,6.95,Cash,In-store,Buy 1 Get 1
3167,11/20/2024,9,3167,Downtown,Orange Juice,,1,3.28,3.28,Credit Card,In-store,10% Off
3168,3/17/2025,11,3168,Suburb,Orange Juice,,1,3.5,3.5,Cash,In-store,None
3169,1/7/2025,2,3169,Suburb,Coffee,,2,3.26,6.52,Credit Card,In-store,None
3170,8/31/2024,13,3170,Midtown,Milk,,1,1.98,1.98,Credit Card,In-store,Buy 1 Get 1
3171,10/14/2024,16,3171,Suburb,Coffee,,3,3.38,10.14,Credit Card,In-store,None
3172,1/10/2025,16,3172,Suburb,Milk,,5,2.17,10.85,Cash,Delivery,10% Off
3173,12/13/2024,16,3173,Suburb,Orange Juice,,2,2.68,5.36,Mobile,In-store,None
3174,3/21/2025,0,3174,Downtown,Milk,,1,2.12,2.12,Cash,Delivery,Buy 1 Get 1
3175,7/20/2024,1,3175,Suburb,Hot Tea,,3,1.91,5.73,Credit Card,Delivery,None
3176,11/21/2024,14,3176,Midtown,Coffee,,3,4.11,12.33,Mobile,Delivery,Buy 1 Get 1
3177,9/6/2024,2,3177,Downtown,Orange Juice,,1,3.57,3.57,Cash,In-store,None
3178,12/25/2024,5,3178,Midtown,Orange Juice,,5,3.03,15.15,Mobile,Delivery,Buy 1 Get 1
3179,2/26/2025,1,3179,Suburb,Donut,Glazed,1,2.35,2.35,Cash,Delivery,None
3180,6/14/2024,8,3180,Uptown,Orange Juice,,2,3.42,6.84,Cash,Delivery,None
3181,11/10/2024,20,3181,Uptown,Milk,,1,2.74,2.74,Mobile,Delivery,None
3182,11/10/2024,0,3182,Downtown,Milk,,3,1.57,4.71,Credit Card,Delivery,Buy 1 Get 1
3183,1/25/2025,18,3183,Uptown,Hot Tea,,1,3.41,3.41,Credit Card,In-store,Buy 1 Get 1
3184,12/7/2024,2,3184,Suburb,Donut,Strawberry Frosted,5,2.4,12,Mobile,In-store,Buy 1 Get 1
3185,11/7/2024,22,3185,Uptown,Hot Tea,,4,1.85,7.4,Cash,Delivery,Buy 1 Get 1
3186,10/24/2024,18,3186,Midtown,Hot Tea,,1,2.71,2.71,Mobile,Delivery,10% Off
3187,4/27/2024,22,3187,Uptown,Hot Tea,,5,3.33,16.65,Credit Card,Delivery,10% Off
3188,10/13/2024,15,3188,Uptown,Orange Juice,,5,3.18,15.9,Cash,Delivery,Buy 1 Get 1
3189,11/29/2024,11,3189,Midtown,Hot Tea,,3,2.1,6.3,Mobile,In-store,None
3190,11/16/2024,11,3190,Midtown,Coffee,,5,3.56,17.8,Mobile,Delivery,Buy 1 Get 1
3191,10/13/2024,10,3191,Uptown,Coffee,,5,4.45,22.25,Mobile,Delivery,Buy 1 Get 1
3192,10/6/2024,0,3192,Suburb,Donut,Jelly,5,1.84,9.2,Mobile,Delivery,10% Off
3193,1/4/2025,15,3193,Suburb,Donut,Strawberry Frosted,5,1.16,5.8,Cash,In-store,Buy 1 Get 1
3194,8/8/2024,14,3194,Uptown,Donut,Chocolate,2,1.4,2.8,Credit Card,Delivery,None
3195,10/28/2024,20,3195,Downtown,Donut,Jelly,2,1.31,2.62,Credit Card,Delivery,None
3196,12/3/2024,13,3196,Uptown,Hot Tea,,3,3.24,9.72,Mobile,Delivery,None
3197,3/8/2025,0,3197,Midtown,Hot Tea,,1,3.07,3.07,Mobile,In-store,10% Off
3198,12/12/2024,8,3198,Midtown,Milk,,5,2.12,10.6,Mobile,In-store,None
3199,4/7/2024,19,3199,Suburb,Orange Juice,,1,2.8,2.8,Cash,Delivery,Buy 1 Get 1
3200,9/16/2024,10,3200,Uptown,Hot Tea,,1,2.98,2.98,Mobile,In-store,10% Off
3201,9/8/2024,10,3201,Downtown,Milk,,3,1.77,5.31,Cash,In-store,Buy 1 Get 1
3202,11/9/2024,19,3202,Downtown,Hot Tea,,5,1.74,8.7,Credit Card,Delivery,Buy 1 Get 1
3203,1/12/2025,12,3203,Midtown,Orange Juice,,5,2.7,13.5,Cash,Delivery,10% Off
3204,4/23/2024,16,3204,Midtown,Coffee,,4,2.1,8.4,Mobile,In-store,Buy 1 Get 1
3205,10/7/2024,21,3205,Midtown,Hot Tea,,1,3.19,3.19,Credit Card,Delivery,None
3206,6/12/2024,13,3206,Uptown,Orange Juice,,1,3.29,3.29,Mobile,In-store,Buy 1 Get 1
3207,12/20/2024,22,3207,Suburb,Coffee,,2,3.04,6.08,Cash,Delivery,None
3208,11/15/2024,6,3208,Midtown,Coffee,,4,3.66,14.64,Credit Card,Delivery,None
3209,10/3/2024,13,3209,Downtown,Hot Tea,,2,2.56,5.12,Cash,Delivery,10% Off
3210,7/28/2024,19,3210,Uptown,Coffee,,2,4.26,8.52,Cash,Delivery,10% Off
3211,5/25/2024,10,3211,Midtown,Donut,Boston Cream,2,1.38,2.76,Cash,Delivery,Buy 1 Get 1
3212,5/11/2024,3,3212,Downtown,Hot Tea,,3,2.39,7.17,Credit Card,In-store,10% Off
3213,11/10/2024,0,3213,Downtown,Hot Tea,,3,1.66,4.98,Cash,In-store,Buy 1 Get 1
3214,6/15/2024,2,3214,Uptown,Donut,Chocolate,2,2.01,4.02,Mobile,Delivery,None
3215,8/16/2024,23,3215,Suburb,Coffee,,4,3.34,13.36,Mobile,In-store,Buy 1 Get 1
3216,9/14/2024,20,3216,Midtown,Coffee,,1,2.06,2.06,Cash,In-store,None
3217,11/24/2024,11,3217,Downtown,Donut,Chocolate,4,2.19,8.76,Mobile,In-store,10% Off
3218,5/28/2024,21,3218,Suburb,Milk,,5,2.08,10.4,Credit Card,Delivery,None
3219,9/29/2024,9,3219,Downtown,Milk,,3,2.51,7.53,Mobile,In-store,Buy 1 Get 1
3220,9/8/2024,20,3220,Downtown,Hot Tea,,1,1.59,1.59,Credit Card,In-store,10% Off
3221,10/14/2024,14,3221,Midtown,Orange Juice,,1,3.41,3.41,Credit Card,Delivery,10% Off
3222,11/29/2024,19,3222,Uptown,Donut,Boston Cream,5,1.23,6.15,Cash,Delivery,Buy 1 Get 1
3223,4/8/2024,22,3223,Uptown,Orange Juice,,5,3.94,19.7,Credit Card,Delivery,None
3224,6/2/2024,10,3224,Uptown,Hot Tea,,2,3.25,6.5,Cash,In-store,None
3225,7/14/2024,0,3225,Downtown,Hot Tea,,3,2.69,8.07,Credit Card,In-store,Buy 1 Get 1
3226,3/21/2025,20,3226,Uptown,Orange Juice,,3,2.82,8.46,Cash,In-store,None
3227,12/26/2024,2,3227,Uptown,Hot Tea,,4,3.17,12.68,Cash,In-store,Buy 1 Get 1
3228,10/30/2024,0,3228,Suburb,Hot Tea,,2,3.2,6.4,Mobile,In-store,10% Off
3229,5/20/2024,22,3229,Suburb,Donut,Jelly,2,1.15,2.3,Credit Card,Delivery,None
3230,5/11/2024,20,3230,Downtown,Coffee,,2,2.25,4.5,Cash,Delivery,10% Off
3231,5/8/2024,7,3231,Midtown,Milk,,2,1.99,3.98,Mobile,In-store,Buy 1 Get 1
3232,7/17/2024,6,3232,Midtown,Hot Tea,,3,2.23,6.69,Credit Card,In-store,None
3233,10/25/2024,7,3233,Uptown,Orange Juice,,3,2.87,8.61,Mobile,Delivery,10% Off
3234,7/27/2024,10,3234,Midtown,Orange Juice,,2,2.7,5.4,Credit Card,Delivery,10% Off
3235,2/8/2025,13,3235,Suburb,Orange Juice,,4,3.66,14.64,Mobile,In-store,None
3236,12/22/2024,21,3236,Midtown,Hot Tea,,1,1.66,1.66,Cash,In-store,10% Off
3237,4/14/2024,20,3237,Downtown,Donut,Glazed,1,2.34,2.34,Mobile,Delivery,Buy 1 Get 1
3238,3/6/2025,11,3238,Midtown,Coffee,,4,4.27,17.08,Mobile,Delivery,Buy 1 Get 1
3239,7/12/2024,18,3239,Uptown,Coffee,,2,2.91,5.82,Mobile,Delivery,None
3240,10/18/2024,0,3240,Downtown,Milk,,3,2.25,6.75,Credit Card,Delivery,Buy 1 Get 1
3241,1/21/2025,5,3241,Uptown,Donut,Chocolate,1,2.27,2.27,Mobile,In-store,10% Off
3242,7/15/2024,8,3242,Uptown,Coffee,,5,2.45,12.25,Mobile,Delivery,10% Off
3243,12/29/2024,19,3243,Uptown,Donut,Chocolate,5,2.14,10.7,Cash,Delivery,10% Off
3244,6/23/2024,3,3244,Uptown,Coffee,,4,2.11,8.44,Mobile,Delivery,10% Off
3245,11/18/2024,16,3245,Downtown,Milk,,2,2.88,5.76,Cash,Delivery,None
3246,10/10/2024,5,3246,Midtown,Hot Tea,,1,2.77,2.77,Mobile,Delivery,Buy 1 Get 1
3247,10/30/2024,9,3247,Suburb,Hot Tea,,2,2.64,5.28,Mobile,Delivery,10% Off
3248,12/19/2024,11,3248,Downtown,Hot Tea,,1,2.81,2.81,Mobile,Delivery,10% Off
3249,9/25/2024,16,3249,Midtown,Coffee,,4,3.29,13.16,Credit Card,Delivery,10% Off
3250,3/2/2025,11,3250,Uptown,Hot Tea,,4,1.51,6.04,Credit Card,In-store,None
3251,9/14/2024,14,3251,Uptown,Donut,Strawberry Frosted,5,1.97,9.85,Cash,In-store,None
3252,8/31/2024,1,3252,Downtown,Orange Juice,,2,3.4,6.8,Mobile,In-store,10% Off
3253,10/23/2024,6,3253,Suburb,Orange Juice,,5,3.58,17.9,Mobile,Delivery,10% Off
3254,2/8/2025,10,3254,Suburb,Coffee,,2,3.48,6.96,Cash,In-store,None
3255,10/20/2024,2,3255,Uptown,Coffee,,5,3.43,17.15,Cash,In-store,Buy 1 Get 1
3256,9/29/2024,14,3256,Midtown,Coffee,,3,2.14,6.42,Cash,Delivery,Buy 1 Get 1
3257,9/26/2024,7,3257,Midtown,Hot Tea,,3,2.78,8.34,Cash,In-store,10% Off
3258,7/9/2024,17,3258,Suburb,Hot Tea,,3,3.49,10.47,Cash,In-store,10% Off
3259,2/23/2025,15,3259,Uptown,Hot Tea,,3,1.79,5.37,Mobile,Delivery,None
3260,12/31/2024,0,3260,Downtown,Orange Juice,,1,3.88,3.88,Cash,Delivery,10% Off
3261,1/6/2025,6,3261,Uptown,Coffee,,3,2.27,6.81,Mobile,Delivery,None
3262,3/29/2025,0,3262,Suburb,Hot Tea,,4,1.69,6.76,Mobile,In-store,Buy 1 Get 1
3263,9/20/2024,19,3263,Downtown,Hot Tea,,4,3,12,Credit Card,In-store,Buy 1 Get 1
3264,1/12/2025,22,3264,Suburb,Hot Tea,,1,3.16,3.16,Mobile,Delivery,10% Off
3265,6/20/2024,7,3265,Suburb,Donut,Strawberry Frosted,3,1.64,4.92,Credit Card,Delivery,Buy 1 Get 1
3266,2/9/2025,17,3266,Uptown,Hot Tea,,3,1.7,5.1,Credit Card,Delivery,None
3267,7/17/2024,20,3267,Suburb,Donut,Jelly,3,1.9,5.7,Credit Card,In-store,None
3268,12/19/2024,1,3268,Downtown,Donut,Strawberry Frosted,5,1.78,8.9,Credit Card,In-store,Buy 1 Get 1
3269,5/22/2024,7,3269,Downtown,Orange Juice,,2,3.11,6.22,Cash,Delivery,Buy 1 Get 1
3270,2/2/2025,15,3270,Suburb,Hot Tea,,5,2.01,10.05,Mobile,Delivery,Buy 1 Get 1
3271,5/3/2024,13,3271,Suburb,Orange Juice,,2,3.99,7.98,Cash,Delivery,Buy 1 Get 1
3272,2/1/2025,16,3272,Midtown,Hot Tea,,3,2.46,7.38,Mobile,Delivery,10% Off
3273,12/5/2024,11,3273,Suburb,Orange Juice,,3,3.37,10.11,Mobile,In-store,Buy 1 Get 1
3274,1/31/2025,5,3274,Uptown,Donut,Chocolate,5,1.67,8.35,Cash,In-store,Buy 1 Get 1
3275,1/23/2025,13,3275,Downtown,Milk,,5,2.68,13.4,Cash,Delivery,Buy 1 Get 1
3276,7/10/2024,20,3276,Suburb,Donut,Glazed,2,2.23,4.46,Mobile,Delivery,None
3277,3/5/2025,22,3277,Downtown,Donut,Jelly,4,1.33,5.32,Mobile,In-store,Buy 1 Get 1
3278,8/2/2024,2,3278,Suburb,Milk,,2,2.9,5.8,Mobile,Delivery,Buy 1 Get 1
3279,6/12/2024,9,3279,Uptown,Hot Tea,,5,1.61,8.05,Mobile,Delivery,10% Off
3280,8/8/2024,8,3280,Midtown,Donut,Chocolate,5,2.28,11.4,Cash,In-store,Buy 1 Get 1
3281,6/25/2024,22,3281,Uptown,Hot Tea,,1,2.53,2.53,Mobile,In-store,Buy 1 Get 1
3282,6/28/2024,21,3282,Downtown,Donut,Jelly,5,1.36,6.8,Cash,In-store,10% Off
3283,9/16/2024,0,3283,Suburb,Milk,,1,2.03,2.03,Credit Card,In-store,Buy 1 Get 1
3284,6/26/2024,8,3284,Midtown,Donut,Glazed,4,2.38,9.52,Mobile,Delivery,10% Off
3285,5/17/2024,14,3285,Uptown,Orange Juice,,2,2.84,5.68,Credit Card,Delivery,Buy 1 Get 1
3286,5/1/2024,5,3286,Downtown,Donut,Jelly,2,1.26,2.52,Mobile,In-store,Buy 1 Get 1
3287,9/27/2024,16,3287,Downtown,Orange Juice,,1,3.01,3.01,Mobile,Delivery,Buy 1 Get 1
3288,6/22/2024,16,3288,Suburb,Hot Tea,,2,2,4,Credit Card,Delivery,None
3289,4/4/2025,14,3289,Suburb,Orange Juice,,5,3.94,19.7,Mobile,Delivery,Buy 1 Get 1
3290,10/28/2024,3,3290,Downtown,Donut,Boston Cream,3,1.17,3.51,Credit Card,In-store,Buy 1 Get 1
3291,2/19/2025,0,3291,Suburb,Coffee,,1,4,4,Credit Card,In-store,Buy 1 Get 1
3292,6/4/2024,16,3292,Downtown,Orange Juice,,2,2.87,5.74,Credit Card,Delivery,None
3293,5/5/2024,14,3293,Suburb,Hot Tea,,1,3.36,3.36,Credit Card,Delivery,None
3294,11/19/2024,7,3294,Uptown,Hot Tea,,1,2.04,2.04,Credit Card,In-store,None
3295,10/15/2024,0,3295,Uptown,Coffee,,3,4.18,12.54,Cash,In-store,None
3296,5/4/2024,4,3296,Downtown,Hot Tea,,5,2.21,11.05,Cash,In-store,Buy 1 Get 1
3297,3/17/2025,3,3297,Downtown,Milk,,1,2.42,2.42,Credit Card,Delivery,Buy 1 Get 1
3298,11/13/2024,5,3298,Midtown,Orange Juice,,2,3.24,6.48,Credit Card,In-store,Buy 1 Get 1
3299,12/31/2024,3,3299,Uptown,Orange Juice,,4,3.1,12.4,Cash,Delivery,10% Off
3300,7/3/2024,8,3300,Midtown,Hot Tea,,1,1.57,1.57,Credit Card,In-store,10% Off
3301,4/16/2024,19,3301,Downtown,Donut,Strawberry Frosted,1,1.69,1.69,Cash,In-store,10% Off
3302,2/10/2025,17,3302,Midtown,Hot Tea,,3,1.7,5.1,Mobile,Delivery,None
3303,5/5/2024,14,3303,Midtown,Hot Tea,,5,2.03,10.15,Credit Card,Delivery,10% Off
3304,12/28/2024,7,3304,Uptown,Coffee,,4,3.25,13,Credit Card,Delivery,10% Off
3305,8/3/2024,0,3305,Uptown,Milk,,2,1.92,3.84,Mobile,In-store,Buy 1 Get 1
3306,9/13/2024,1,3306,Midtown,Coffee,,4,4.04,16.16,Cash,Delivery,10% Off
3307,1/13/2025,14,3307,Uptown,Coffee,,2,2.36,4.72,Credit Card,In-store,None
3308,9/5/2024,0,3308,Midtown,Milk,,5,2.25,11.25,Credit Card,Delivery,10% Off
3309,6/3/2024,12,3309,Downtown,Hot Tea,,2,3.22,6.44,Credit Card,In-store,Buy 1 Get 1
3310,6/11/2024,22,3310,Midtown,Coffee,,3,2.15,6.45,Credit Card,In-store,10% Off
3311,12/19/2024,11,3311,Midtown,Orange Juice,,3,2.89,8.67,Mobile,Delivery,10% Off
3312,5/10/2024,12,3312,Uptown,Donut,Boston Cream,3,1.18,3.54,Mobile,In-store,10% Off
3313,2/12/2025,7,3313,Suburb,Orange Juice,,3,2.99,8.97,Mobile,Delivery,None
3314,7/6/2024,20,3314,Suburb,Milk,,4,2.42,9.68,Mobile,In-store,None
3315,4/13/2024,17,3315,Suburb,Orange Juice,,5,3.13,15.65,Cash,In-store,None
3316,9/28/2024,4,3316,Midtown,Orange Juice,,2,2.84,5.68,Mobile,Delivery,Buy 1 Get 1
3317,2/13/2025,10,3317,Suburb,Orange Juice,,2,3.41,6.82,Credit Card,Delivery,10% Off
3318,10/22/2024,5,3318,Suburb,Hot Tea,,3,2.54,7.62,Credit Card,In-store,None
3319,8/25/2024,12,3319,Midtown,Donut,Chocolate,3,2.09,6.27,Mobile,In-store,None
3320,4/4/2025,20,3320,Downtown,Coffee,,1,2.99,2.99,Cash,Delivery,Buy 1 Get 1
3321,6/4/2024,3,3321,Downtown,Donut,Glazed,5,2.16,10.8,Cash,Delivery,Buy 1 Get 1
3322,4/1/2025,22,3322,Suburb,Coffee,,4,2.21,8.84,Credit Card,In-store,None
3323,5/11/2024,7,3323,Uptown,Orange Juice,,2,3.16,6.32,Cash,In-store,None
3324,3/5/2025,23,3324,Midtown,Donut,Jelly,1,2.29,2.29,Credit Card,Delivery,Buy 1 Get 1
3325,12/8/2024,19,3325,Uptown,Orange Juice,,1,3.32,3.32,Mobile,In-store,Buy 1 Get 1
3326,3/27/2025,6,3326,Suburb,Hot Tea,,2,2.41,4.82,Mobile,Delivery,10% Off
3327,7/15/2024,13,3327,Downtown,Milk,,4,2.31,9.24,Credit Card,Delivery,10% Off
3328,7/16/2024,22,3328,Midtown,Milk,,1,1.89,1.89,Cash,In-store,Buy 1 Get 1
3329,8/23/2024,11,3329,Suburb,Coffee,,1,2.86,2.86,Mobile,In-store,Buy 1 Get 1
3330,6/24/2024,15,3330,Suburb,Milk,,5,2.92,14.6,Credit Card,In-store,10% Off
3331,5/7/2024,23,3331,Downtown,Orange Juice,,4,3.4,13.6,Mobile,Delivery,None
3332,12/17/2024,18,3332,Suburb,Milk,,1,2.82,2.82,Credit Card,In-store,None
3333,1/9/2025,11,3333,Uptown,Milk,,4,2.74,10.96,Credit Card,In-store,10% Off
3334,10/5/2024,19,3334,Midtown,Coffee,,2,3.29,6.58,Credit Card,Delivery,10% Off
3335,12/25/2024,20,3335,Uptown,Coffee,,3,4.13,12.39,Cash,Delivery,None
3336,12/27/2024,5,3336,Midtown,Milk,,1,2.43,2.43,Mobile,Delivery,None
3337,3/3/2025,22,3337,Downtown,Orange Juice,,5,2.53,12.65,Mobile,In-store,None
3338,8/19/2024,9,3338,Suburb,Donut,Jelly,2,1.4,2.8,Mobile,In-store,None
3339,5/11/2024,21,3339,Uptown,Donut,Chocolate,4,1.02,4.08,Credit Card,Delivery,10% Off
3340,11/24/2024,4,3340,Suburb,Milk,,2,3,6,Mobile,In-store,10% Off
3341,6/18/2024,22,3341,Suburb,Donut,Chocolate,1,1.08,1.08,Cash,Delivery,None
3342,1/8/2025,15,3342,Midtown,Coffee,,4,4.24,16.96,Credit Card,In-store,None
3343,3/29/2025,6,3343,Suburb,Coffee,,3,2.96,8.88,Cash,In-store,None
3344,9/22/2024,12,3344,Downtown,Milk,,2,2.6,5.2,Mobile,In-store,10% Off
3345,7/4/2024,21,3345,Midtown,Milk,,1,2.52,2.52,Credit Card,In-store,Buy 1 Get 1
3346,4/3/2025,4,3346,Midtown,Donut,Strawberry Frosted,5,1.78,8.9,Credit Card,Delivery,None
3347,9/8/2024,6,3347,Uptown,Orange Juice,,4,3.83,15.32,Cash,In-store,Buy 1 Get 1
3348,12/8/2024,9,3348,Uptown,Milk,,2,1.99,3.98,Credit Card,In-store,10% Off
3349,2/13/2025,20,3349,Downtown,Coffee,,2,2.02,4.04,Mobile,Delivery,Buy 1 Get 1
3350,9/4/2024,3,3350,Downtown,Hot Tea,,3,1.81,5.43,Cash,In-store,10% Off
3351,4/25/2024,15,3351,Downtown,Donut,Strawberry Frosted,3,1.51,4.53,Cash,Delivery,Buy 1 Get 1
3352,5/10/2024,19,3352,Downtown,Coffee,,5,3.75,18.75,Cash,Delivery,None
3353,6/29/2024,5,3353,Midtown,Orange Juice,,5,3.97,19.85,Credit Card,In-store,None
3354,2/16/2025,11,3354,Uptown,Milk,,1,2.04,2.04,Credit Card,In-store,10% Off
3355,4/26/2024,5,3355,Suburb,Milk,,1,2.34,2.34,Cash,In-store,Buy 1 Get 1
